"KEY_POLICY","EXT_REFR","VALID_FROM","VALID_TO","SALES_DATE","CANCEL_DATE","PAYMENT_STATUS","COMMISSION_RANK","COMMISSION","RAW_CLAWBACK","CLAWBACK"
"266033210","PO0056778980","2024-05-17 00:00:00.000","2025-05-17 00:00:00.000","2024-05-17",,"Paid","2901",726.32,0,0
"266032553","PO0056779220","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-05-17",,"Paid","2902",255.22,0,0
"266033691","PO0056788080","2024-05-21 00:00:00.000","2025-05-01 00:00:00.000","2024-05-17",,"Paid","2903",390.04,0,0
"266032494","PO0056774640","2024-05-17 00:00:00.000","2025-05-17 00:00:00.000","2024-05-17",,"Paid","2904",802.06,0,0
"266057654","PO0056797930","2024-05-18 00:00:00.000","2025-05-01 00:00:00.000","2024-05-18",,"Paid","2905",424.62,0,0
"266057941","PO0056797890","2024-05-18 00:00:00.000","2025-05-01 00:00:00.000","2024-05-18",,"Paid","2906",1633.24,0,0
"266058646","PO0056798050","2024-06-09 00:00:00.000","2025-06-09 00:00:00.000","2024-05-18",,"Paid","2907",1159.48,0,0
"266058508","PO0056796950","2024-05-21 00:00:00.000","2025-05-21 00:00:00.000","2024-05-18",,"Paid","2908",292.46,0,0
"266058765","PO0056796960","2024-05-18 00:00:00.000","2025-05-01 00:00:00.000","2024-05-18",,"Paid","2909",275.66,0,0
"266058721","PO0056797580","2024-05-18 00:00:00.000","2025-05-01 00:00:00.000","2024-05-18",,"Paid","2910",776.16,0,0
"266057808","PO0056800380","2024-05-19 00:00:00.000","2025-05-01 00:00:00.000","2024-05-19",,"Paid","2911",425.6,0,0
"266057618","PO0056801300","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-19",,"Paid","2912",2701.16,0,0
"266116783","PO0056813890","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-20",,"Paid","2913",600.18,0,0
"266116874","PO0056812310","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-20",,"Paid","2914",239.54,0,0
"266116730","PO0056807230","2024-05-30 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2915",860.16,0,0
"266116118","PO0056809180","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-20",,"Paid","2916",127.68,0,0
"266117406","PO0056817690","2024-05-30 00:00:00.000","2025-05-30 00:00:00.000","2024-05-20",,"Paid","2917",1848.7,0,0
"266117255","PO0056811270","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2918",275.1,0,0
"266117086","PO0056816660","2024-05-21 00:00:00.000","2025-05-21 00:00:00.000","2024-05-20","2024-06-17","Paid","2919",289.66,241.38333333333,241.38333333333
"266116146","PO0056821850","2024-05-21 00:00:00.000","2025-05-21 00:00:00.000","2024-05-20",,"Paid","2920",151.34,0,0
"266117207","PO0056808100","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2921",525.84,0,0
"266116661","PO0056805790","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-20",,"Paid","2922",512.12,0,0
"266116743","PO0056816930","2024-05-30 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2923",622.02,0,0
"266116155","PO0056823190","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20","2024-07-01","Paid","2924",392.56,294.419999999997,294.419999999997
"266116143","PO0056810070","2024-06-12 00:00:00.000","2025-06-12 00:00:00.000","2024-05-20","2024-08-09","Paid","2925",1190.28,892.71,892.71
"266117133","PO0056817430","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2926",284.9,0,0
"266117364","PO0056806560","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-20",,"Paid","2927",318.08,0,0
"266117031","PO0056807730","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-20",,"Paid","2928",933.1,0,0
"266117264","PO0056813770","2024-07-08 00:00:00.000","2025-07-01 00:00:00.000","2024-05-20",,"Paid","2929",275.8,0,0
"266116719","PO0056809170","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-20",,"Paid","2930",117.88,0,0
"266116829","PO0056821370","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20","2024-07-16","Paid","2931",467.6,350.700000000003,350.700000000003
"266117433","PO0056819020","2024-09-01 00:00:00.000","2025-09-01 00:00:00.000","2024-05-20",,"Paid","2932",255.22,0,0
"266116465","PO0056808290","2024-07-01 00:00:00.000","2025-07-01 00:00:00.000","2024-05-20",,"Paid","2933",289.38,0,0
"268845743","PO0056820590","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-20",,"Paid","2934",1941.8,0,0
"266116263","PO0056812300","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-20",,"Paid","2935",594.02,0,0
"266115653","PO0040115990","2024-05-20 18:51:52.000","2025-02-01 00:00:00.000","2024-05-20",,"Paid","2936",495.46,0,0
"266117315","PO0056819480","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2937",148.68,0,0
"266116294","PO0056811990","2024-05-31 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2938",315.14,0,0
"266116314","PO0056820510","2024-06-23 00:00:00.000","2025-06-01 00:00:00.000","2024-05-20",,"Paid","2939",445.2,0,0
"266117065","PO0056815020","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-20",,"Paid","2940",365.54,0,0
"266116320","PO0056808310","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-20",,"Paid","2941",526.96,0,0
"266116274","PO0056815380","2024-06-28 00:00:00.000","2025-06-01 00:00:00.000","2024-05-20",,"Paid","2942",493.64,0,0
"266117064","PO0056820230","2024-06-10 00:00:00.000","2025-06-01 00:00:00.000","2024-05-20",,"Paid","2943",289.38,0,0
"266116165","PO0056819210","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-20",,"Paid","2944",124.88,0,0
"266117273","PO0056820180","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-20",,"Paid","2945",337.82,0,0
"266116875","PO0056815420","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2946",1421,0,0
"266116287","PO0056822610","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2947",534.38,0,0
"266117232","PO0056823140","2024-05-31 00:00:00.000","2025-05-31 00:00:00.000","2024-05-20",,"Paid","2948",1992.06,0,0
"266116182","PO0056819660","2024-09-01 00:00:00.000","2025-09-01 00:00:00.000","2024-05-20",,"Paid","2949",640.64,0,0
"266116894","PO0056823420","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-20",,"Paid","2950",219.52,0,0
"266302522","PO0056813940","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-20",,"Paid","2951",227.5,0,0
"266116152","PO0056824510","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2952",203.14,0,0
"266117023","PO0056810630","2024-06-23 00:00:00.000","2025-06-23 00:00:00.000","2024-05-20",,"Paid","2953",505.96,0,0
"266116367","PO0056818540","2024-05-27 00:00:00.000","2025-05-01 00:00:00.000","2024-05-20",,"Paid","2954",1186.64,0,0
"266116828","PO0056810380","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-20",,"Paid","2955",337.4,0,0
"266128629","PO0056863630","2024-05-26 00:00:00.000","2025-05-26 00:00:00.000","2024-05-21",,"Paid","2956",260.26,0,0
"266126520","PO0056847820","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2957",356.58,0,0
"266127681","PO0056864760","2024-05-28 00:00:00.000","2025-05-28 00:00:00.000","2024-05-21",,"Paid","2958",685.86,0,0
"266127704","PO0056861810","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2959",464.24,0,0
"266127784","PO0056854340","2024-05-21 00:00:00.000","2025-05-21 00:00:00.000","2024-05-21","2024-06-19","Paid","2960",677.18,564.31666666667,564.31666666667
"266127975","PO0056863230","2024-05-21 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2961",464.1,0,0
"266127333","PO0056855870","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-21",,"Paid","2962",182.84,0,0
"266128148","PO0056854950","2024-08-31 00:00:00.000","2025-08-01 00:00:00.000","2024-05-21",,"Paid","2963",503.02,0,0
"266125976","PO0056855630","2024-05-23 00:00:00.000","2025-05-23 00:00:00.000","2024-05-21",,"Paid","2964",361.76,0,0
"266126619","PO0056857380","2024-05-30 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2965",414.54,0,0
"266128584","PO0056852140","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2966",449.54,0,0
"266128169","PO0056858180","2024-05-21 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21","2024-05-29","Paid","2967",609.98,559.148333333337,559.148333333337
"266127196","PO0056845660","2024-05-21 00:00:00.000","2025-05-21 00:00:00.000","2024-05-21",,"Paid","2968",194.88,0,0
"266128442","PO0056860460","2024-05-21 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2969",716.8,0,0
"266126006","PO0056856090","2024-05-21 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2970",206.08,0,0
"266128525","PO0056851810","2024-05-13 00:00:00.000","2025-05-13 00:00:00.000","2024-05-21",,"Paid","2971",1088.92,0,0
"266127095","PO0056852370","2024-06-18 00:00:00.000","2025-06-18 00:00:00.000","2024-05-21",,"Paid","2972",966.42,0,0
"266127169","PO0056849220","2024-05-21 00:00:00.000","2025-05-21 00:00:00.000","2024-05-21","2024-11-19","Paid","2973",105.98,44.158333333335,44.158333333335
"266127346","PO0056865600","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2974",879.34,0,0
"266126646","PO0056857030","2024-07-01 00:00:00.000","2025-07-01 00:00:00.000","2024-05-21",,"Paid","2975",282.38,0,0
"266128181","PO0056856950","2024-05-22 00:00:00.000","2025-05-22 00:00:00.000","2024-05-21",,"Paid","2976",2144.24,0,0
"266125868","PO0056860100","2024-05-21 00:00:00.000","2025-05-21 00:00:00.000","2024-05-21",,"Paid","2977",214.2,0,0
"266126804","PO0056857590","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2978",268.66,0,0
"266128608","PO0056861070","2024-05-30 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2979",457.8,0,0
"266127431","PO0056848920","2024-05-21 00:00:00.000","2025-05-21 00:00:00.000","2024-05-21",,"Paid","2980",180.46,0,0
"266129064","PO0056864920","2024-06-13 00:00:00.000","2025-06-13 00:00:00.000","2024-05-21",,"Paid","2981",148.68,0,0
"266127379","PO0056861870","2024-07-05 00:00:00.000","2025-07-01 00:00:00.000","2024-05-21",,"Paid","2982",210,0,0
"266126385","PO0056851640","2024-05-28 00:00:00.000","2025-05-28 00:00:00.000","2024-05-21",,"Paid","2983",158.62,0,0
"266126371","PO0056864190","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2984",2996.28,0,0
"266127083","PO0056846350","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-21",,"Paid","2985",301.7,0,0
"266127666","PO0056854160","2024-05-28 00:00:00.000","2025-05-28 00:00:00.000","2024-05-21",,"Paid","2986",107.52,0,0
"266127377","PO0056863950","2024-05-21 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2987",221.06,0,0
"266127439","PO0056866250","2024-06-27 00:00:00.000","2025-06-01 00:00:00.000","2024-05-21",,"Paid","2988",299.32,0,0
"266128890","PO0056851970","2024-05-30 00:00:00.000","2025-05-01 00:00:00.000","2024-05-21",,"Paid","2989",1156.4,0,0
"266208595","PO0056890440","2024-07-01 00:00:00.000","2025-07-01 00:00:00.000","2024-05-22",,"Paid","2990",988.26,0,0
"266208485","PO0056887710","2024-05-22 00:00:00.000","2025-05-22 00:00:00.000","2024-05-22","2024-09-08","Paid","2991",914.62,533.528333333331,533.528333333331
"266208147","PO0056891350","2024-05-22 00:00:00.000","2025-05-22 00:00:00.000","2024-05-22",,"Paid","2992",207.06,0,0
"266208337","PO0056885840","2024-06-27 00:00:00.000","2025-06-27 00:00:00.000","2024-05-22",,"Paid","2993",290.36,0,0
"266207288","PO0056893200","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","2994",70.7,0,0
"266207015","PO0056897410","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","2995",410.62,0,0
"266206918","PO0056882110","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-22",,"Paid","2996",289.8,0,0
"266371590","PO0056891830","2024-05-22 00:00:00.000","2025-05-22 00:00:00.000","2024-05-22",,"Paid","2997",122.22,0,0
"266207205","PO0056897960","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-22",,"Paid","2998",244.58,0,0
"266206941","PO0056891720","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","2999",1827.42,0,0
"266207675","PO0056890390","2024-05-23 00:00:00.000","2025-05-23 00:00:00.000","2024-05-22",,"Paid","3000",301.42,0,0
"266206482","PO0056898160","2024-05-25 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3001",1899.8,0,0
"266206389","PO0056899140","2024-05-22 00:00:00.000","2025-05-22 00:00:00.000","2024-05-22",,"Paid","3002",244.72,0,0
"266208253","PO0056884740","2024-05-24 00:00:00.000","2025-05-24 00:00:00.000","2024-05-22",,"Paid","3003",485.66,0,0
"266207239","PO0056890130","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3004",32.62,0,0
"266207243","PO0056883410","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3005",113.68,0,0
"266206655","PO0056896850","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3006",420.56,0,0
"266207958","PO0056884010","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3007",523.6,0,0
"266206833","PO0056894940","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3008",884.1,0,0
"266208564","PO0056887000","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3009",570.92,0,0
"266208583","PO0056891820","2024-05-22 00:00:00.000","2025-05-22 00:00:00.000","2024-05-22",,"Paid","3010",209.16,0,0
"266207283","PO0056880370","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3011",349.16,0,0
"266206578","PO0056885420","2024-05-28 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3012",1077.44,0,0
"266208008","PO0056896800","2024-05-29 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3013",213.5,0,0
"266207806","PO0056884160","2024-05-22 00:00:00.000","2025-05-22 00:00:00.000","2024-05-22",,"Paid","3014",541.1,0,0
"266207435","PO0056881750","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3015",663.88,0,0
"266208085","PO0056892980","2024-06-20 00:00:00.000","2025-06-01 00:00:00.000","2024-05-22",,"Paid","3016",244.02,0,0
"266208096","PO0056888980","2024-05-22 00:00:00.000","2025-05-22 00:00:00.000","2024-05-22",,"Paid","3017",36.26,0,0
"266208310","PO0056881330","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22","2024-07-14","Paid","3018",169.96,127.469999999997,127.469999999997
"266206337","PO0056900550","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-22",,"Paid","3019",63.14,0,0
"266208387","PO0056891200","2024-05-22 00:00:00.000","2025-05-22 00:00:00.000","2024-05-22",,"Paid","3020",901.18,0,0
"266302982","PO0056923620","2024-05-30 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3021",763.28,0,0
"266303642","PO0056934850","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3022",63,0,0
"266303249","PO0056917840","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-23",,"Paid","3023",703.22,0,0
"266303746","PO0056932290","2024-05-23 00:00:00.000","2025-05-23 00:00:00.000","2024-05-23",,"Paid","3024",36.26,0,0
"266303110","PO0056934330","2024-05-23 00:00:00.000","2025-05-23 00:00:00.000","2024-05-23",,"Paid","3025",558.6,0,0
"266303033","PO0056914090","2024-07-03 00:00:00.000","2025-07-01 00:00:00.000","2024-05-23",,"Paid","3026",521.08,0,0
"266304172","PO0056916390","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3027",325.22,0,0
"266303431","PO0056921480","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23","2024-06-15","Paid","3028",678.02,565.01666666667,565.01666666667
"266303349","PO0056922870","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-23",,"Paid","3029",3795.12,0,0
"266303778","PO0056923990","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3030",135.52,0,0
"266304263","PO0056925230","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3031",1547.28,0,0
"266304458","PO0056932590","2024-05-31 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3032",352.66,0,0
"266303424","PO0056924470","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3033",116.06,0,0
"266432170","PO0056919850","2024-05-23 00:00:00.000","2025-05-23 00:00:00.000","2024-05-23",,"Paid","3034",520.38,0,0
"266303608","PO0056928920","2024-06-03 00:00:00.000","2025-06-03 00:00:00.000","2024-05-23",,"Paid","3035",702.8,0,0
"267725882","PO0056928980","2024-07-01 00:00:00.000","2025-07-01 00:00:00.000","2024-05-23",,"Paid","3036",198.52,0,0
"266304241","PO0056932020","2024-06-03 00:00:00.000","2025-06-01 00:00:00.000","2024-05-23",,"Paid","3037",276.22,0,0
"266304687","PO0056929820","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3038",161.28,0,0
"266304265","PO0056922170","2024-06-17 00:00:00.000","2025-06-17 00:00:00.000","2024-05-23",,"Paid","3039",580.86,0,0
"266303436","PO0056917520","2024-05-27 00:00:00.000","2025-05-27 00:00:00.000","2024-05-23",,"Paid","3040",414.96,0,0
"266304841","PO0056916150","2024-06-21 00:00:00.000","2025-06-21 00:00:00.000","2024-05-23",,"Paid","3041",923.72,0,0
"266302810","PO0056915110","2024-09-30 00:00:00.000","2025-09-01 00:00:00.000","2024-05-23",,"Paid","3042",1483.44,0,0
"266303901","PO0056920920","2024-06-04 00:00:00.000","2025-06-01 00:00:00.000","2024-05-23",,"Paid","3043",462.84,0,0
"266303455","PO0056922780","2024-05-23 00:00:00.000","2025-05-23 00:00:00.000","2024-05-23",,"Paid","3044",48.3,0,0
"266303697","PO0056918300","2024-07-01 00:00:00.000","2025-07-01 00:00:00.000","2024-05-23",,"Paid","3045",922.6,0,0
"266302679","PO0056919300","2024-05-29 00:00:00.000","2025-05-29 00:00:00.000","2024-05-23",,"Paid","3046",420.42,0,0
"266304817","PO0056928490","2024-05-24 00:00:00.000","2025-05-24 00:00:00.000","2024-05-23",,"Paid","3047",481.88,0,0
"266302661","PO0056934140","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3048",525,0,0
"266303473","PO0056923020","2024-05-23 00:00:00.000","2025-05-23 00:00:00.000","2024-05-23",,"Paid","3049",191.52,0,0
"266304568","PO0056915080","2024-05-23 00:00:00.000","2025-05-23 00:00:00.000","2024-05-23",,"Paid","3050",231.98,0,0
"266303564","PO0056933620","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3051",161,0,0
"266304673","PO0056926450","2024-05-23 00:00:00.000","2025-05-01 00:00:00.000","2024-05-23",,"Paid","3052",595.42,0,0
"266371761","PO0056957070","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3053",515.2,0,0
"266371457","PO0056966540","2024-05-27 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3054",208.18,0,0
"266370868","PO0056957970","2024-08-01 00:00:00.000","2025-08-01 00:00:00.000","2024-05-24",,"Paid","3055",373.94,0,0
"266372426","PO0056969470","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3056",346.08,0,0
"266370364","PO0056972890","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-24",,"Paid","3057",708.26,0,0
"266372855","PO0056958060","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3058",430.36,0,0
"266370644","PO0056976590","2024-05-24 00:00:00.000","2025-05-24 00:00:00.000","2024-05-24","2024-07-08","Paid","3059",228.2,171.150000000003,171.150000000003
"266370777","PO0056970020","2024-05-24 00:00:00.000","2025-05-24 00:00:00.000","2024-05-24","2024-07-24","Paid","3060",835.8,626.85,626.85
"266372310","PO0056975240","2024-05-24 00:00:00.000","2025-05-24 00:00:00.000","2024-05-24",,"Paid","3061",667.24,0,0
"266372502","PO0056967920","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24","2024-07-11","Paid","3062",41.72,31.290000000003,31.290000000003
"266371519","PO0056974000","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3063",392.14,0,0
"266371135","PO0056974070","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3064",789.04,0,0
"266371648","PO0056959470","2024-05-24 00:00:00.000","2025-05-24 00:00:00.000","2024-05-24",,"Paid","3065",615.02,0,0
"266370795","PO0056958720","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-24",,"Paid","3066",805.28,0,0
"266372740","PO0056971120","2024-06-14 00:00:00.000","2025-06-14 00:00:00.000","2024-05-24","2024-08-06","Paid","3067",610.96,458.219999999997,458.219999999997
"266370442","PO0056956580","2024-05-24 00:00:00.000","2025-05-24 00:00:00.000","2024-05-24",,"Paid","3068",168.98,0,0
"266372945","PO0056972200","2024-05-31 00:00:00.000","2025-05-31 00:00:00.000","2024-05-24",,"Paid","3069",239.4,0,0
"266370541","PO0056970150","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-24",,"Paid","3070",260.26,0,0
"266369855","PO0056973600","2024-05-20 00:00:00.000","2025-05-20 00:00:00.000","2024-05-24",,"Paid","3071",613.2,0,0
"266372219","PO0056959190","2024-05-22 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3072",1254.96,0,0
"266372921","PO0056959430","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3073",426.02,0,0
"266370273","PO0056965040","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3074",2528.82,0,0
"266372567","PO0056957640","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3075",101.92,0,0
"266371068","PO0056975150","2024-05-24 00:00:00.000","2025-05-24 00:00:00.000","2024-05-24",,"Paid","3076",423.78,0,0
"266371426","PO0056962930","2024-06-17 00:00:00.000","2025-06-01 00:00:00.000","2024-05-24",,"Paid","3077",379.4,0,0
"266371522","PO0056967150","2024-08-01 00:00:00.000","2025-08-01 00:00:00.000","2024-05-24",,"Paid","3078",334.46,0,0
"266371354","PO0056963430","2024-06-28 00:00:00.000","2025-06-28 00:00:00.000","2024-05-24",,"Paid","3079",143.22,0,0
"266371734","PO0056974840","2024-05-24 00:00:00.000","2025-05-14 00:00:00.000","2024-05-24","2025-05-13","Paid","3080",189,-15.75,0
"266372192","PO0056973150","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3081",581.98,0,0
"266372308","PO0056975200","2024-05-24 00:00:00.000","2025-05-24 00:00:00.000","2024-05-24",,"Paid","3082",184.8,0,0
"266372814","PO0056959780","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3083",456.82,0,0
"266370919","PO0056960440","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3084",549.08,0,0
"266372444","PO0056974530","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3085",783.3,0,0
"266370591","PO0056974430","2024-05-25 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3086",696.36,0,0
"266372398","PO0056964660","2024-06-28 00:00:00.000","2025-06-28 00:00:00.000","2024-05-24",,"Paid","3087",442.68,0,0
"266432174","PO0056968880","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3088",252.7,0,0
"266370149","PO0056973690","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3089",319.9,0,0
"266371377","PO0056975190","2024-05-25 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3090",1071.84,0,0
"266371008","PO0056964450","2024-05-24 00:00:00.000","2025-05-01 00:00:00.000","2024-05-24",,"Paid","3091",318.08,0,0
"266370944","PO0056959660","2024-06-06 00:00:00.000","2025-06-06 00:00:00.000","2024-05-24",,"Paid","3092",1525.58,0,0
"266371291","PO0056973450","2024-06-13 00:00:00.000","2025-06-13 00:00:00.000","2024-05-24",,"Paid","3093",724.22,0,0
"266423464","PO0057055140","2024-05-25 00:00:00.000","2025-05-01 00:00:00.000","2024-05-25","2024-07-31","Paid","3094",465.64,349.229999999997,349.229999999997
"266425299","PO0057054950","2024-05-25 00:00:00.000","2025-05-01 00:00:00.000","2024-05-25",,"Paid","3095",128.8,0,0
"266424840","PO0057055810","2024-05-27 00:00:00.000","2025-05-27 00:00:00.000","2024-05-25",,"Paid","3096",92.68,0,0
"266424812","PO0057055580","2024-05-25 00:00:00.000","2025-05-25 00:00:00.000","2024-05-25",,"Paid","3097",219.52,0,0
"266430273","PO0057055760","2024-05-27 00:00:00.000","2025-05-27 00:00:00.000","2024-05-25",,"Paid","3098",2744,0,0
"266426586","PO0057055670","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-05-25",,"Paid","3099",154.84,0,0
"266424195","PO0057055520","2024-05-25 00:00:00.000","2025-05-01 00:00:00.000","2024-05-25","2024-10-04","Paid","3100",1477,738.499999999998,738.499999999998
"266430780","PO0057054510","2024-05-27 00:00:00.000","2025-05-27 00:00:00.000","2024-05-25",,"Paid","3101",231,0,0
"266430149","PO0057057230","2024-05-25 00:00:00.000","2025-05-01 00:00:00.000","2024-05-25",,"Paid","3102",604.38,0,0
"266430743","PO0057055620","2024-05-25 00:00:00.000","2025-05-01 00:00:00.000","2024-05-25",,"Paid","3103",1091.58,0,0
"266429364","PO0057054960","2024-05-25 00:00:00.000","2025-05-01 00:00:00.000","2024-05-25",,"Paid","3104",126.42,0,0
"266424222","PO0057058580","2024-05-26 00:00:00.000","2025-05-01 00:00:00.000","2024-05-26",,"Paid","3105",1307.32,0,0
"266426385","PO0057059050","2024-05-31 00:00:00.000","2025-05-31 00:00:00.000","2024-05-26",,"Paid","3106",251.58,0,0
